user_id,transaction_id,amount,merchant,transaction_type,location,is_fraud
8579,965499,3945.4,Walmart,ATM,Los Angeles,0
3932,986263,3978.3,Target,POS,Miami,0
4272,412659,3592.66,BestBuy,Wire Transfer,Houston,0
2441,463656,4641.11,Amazon,POS,Chicago,0
4467,149238,2105.01,Walmart,Online,Miami,0
9818,714866,3364.52,BestBuy,ATM,Chicago,0
2932,709462,4344.6,BestBuy,Online,Miami,0
1181,574364,2064.73,Ebay,ATM,Los Angeles,0
4045,625482,2005.08,BestBuy,Online,Miami,0
8771,129632,2213.56,Ebay,Online,New York,0
8374,542284,4312.2,Target,ATM,Chicago,0
6646,901583,4926.52,Walmart,Wire Transfer,Houston,0
2954,197943,757.56,BestBuy,Wire Transfer,Miami,0
7690,202021,951.34,BestBuy,Online,Houston,0
2161,909704,225.16,Walmart,ATM,Los Angeles,0
7829,882744,271.85,Walmart,POS,Los Angeles,0
9554,634937,3560.53,Target,POS,Los Angeles,0
6968,651206,457.99,BestBuy,Online,New York,0
3991,749384,1578.0,Ebay,ATM,Chicago,0
2350,349460,1171.21,BestBuy,Wire Transfer,Houston,1
1937,646241,3585.2,Amazon,POS,New York,0
7538,382474,4624.32,Target,Online,Houston,0
4178,160282,1879.21,BestBuy,POS,Houston,0
8548,791579,3671.73,Target,ATM,Chicago,0
8970,346615,1624.0,Ebay,Online,Miami,1
7448,987560,2495.93,Amazon,POS,Houston,0
3645,416102,3622.18,Target,Online,Chicago,0
8575,401560,2768.54,Amazon,Online,New York,0
4936,196320,3729.04,Ebay,ATM,Miami,0
8036,393662,1468.79,BestBuy,Wire Transfer,Chicago,0
3398,288236,4898.79,Amazon,Online,Los Angeles,0
5814,110743,134.95,BestBuy,POS,Chicago,0
5816,689708,3643.8,Walmart,Online,Chicago,0
5056,606180,423.29,Walmart,ATM,Chicago,0
4517,327339,2915.2,Amazon,Online,New York,0
7789,494048,4088.16,Ebay,Wire Transfer,Los Angeles,0
2036,487782,1561.44,Walmart,POS,Los Angeles,0
5648,589947,3095.4,BestBuy,ATM,Los Angeles,0
2195,634856,2187.04,Ebay,Wire Transfer,Houston,0
2324,973751,2783.33,Ebay,ATM,Miami,0
9125,599388,437.62,Target,Wire Transfer,Houston,0
8651,388522,698.92,Ebay,POS,Houston,0
4068,745733,2076.56,Amazon,Wire Transfer,Miami,0
7210,671930,2889.91,Walmart,Wire Transfer,Los Angeles,0
6025,922452,4758.79,Ebay,ATM,Houston,0
9332,941068,3086.03,Ebay,Online,Miami,0
7292,311927,3504.45,Walmart,POS,Chicago,0
9277,769317,4383.76,Amazon,Online,Chicago,0
3910,405913,2212.62,Ebay,Wire Transfer,New York,0
5769,137986,4710.84,Ebay,POS,New York,0
7191,469353,685.71,Ebay,POS,Houston,0
9891,982041,4885.81,Walmart,ATM,Chicago,0
2220,480325,4782.12,BestBuy,POS,Los Angeles,0
2025,258745,1439.86,BestBuy,POS,Houston,0
2250,377995,1846.17,Walmart,Wire Transfer,Miami,0
1902,743824,3355.2,Walmart,POS,Miami,0
1397,340435,4601.28,BestBuy,POS,Chicago,0
6439,195080,2028.74,Walmart,POS,Houston,0
2898,969692,2931.04,Amazon,Wire Transfer,New York,0
2134,337371,4499.75,Target,ATM,Los Angeles,0
6438,860295,4883.13,Ebay,POS,New York,0
1600,915473,3539.42,BestBuy,POS,Los Angeles,0
8168,215632,589.22,BestBuy,Online,Miami,0
8565,320507,1009.31,Amazon,ATM,Miami,0
4839,830012,4149.27,Walmart,Online,Miami,0
5624,170054,2507.32,Walmart,ATM,New York,0
5486,933879,1283.31,Target,POS,Los Angeles,0
9033,516088,3990.84,Ebay,Online,Houston,0
7347,622789,2181.32,Ebay,Online,Chicago,0
3996,314131,4448.77,Amazon,ATM,Chicago,0
9455,626871,1568.23,Walmart,Online,Miami,0
2740,142959,1582.43,Walmart,Online,New York,0
2774,144465,730.57,Ebay,ATM,Los Angeles,1
2730,603838,4487.7,Target,Wire Transfer,Miami,0
5276,492423,1393.41,Target,Online,Chicago,0
2805,551048,2335.31,Ebay,Online,New York,0
9194,966768,18.31,BestBuy,POS,New York,0
9874,571227,3814.41,Walmart,Online,Miami,0
3413,828020,52.09,Ebay,Wire Transfer,Houston,0
7717,463107,2242.92,Amazon,Online,Los Angeles,0
6884,597315,1978.26,Walmart,POS,Chicago,0
8808,845088,2742.15,Ebay,ATM,Miami,0
7105,126820,4611.43,Ebay,ATM,Chicago,0
8610,226844,3167.63,Amazon,Wire Transfer,New York,0
4539,528439,3448.09,BestBuy,ATM,Miami,0
2737,445787,4314.32,BestBuy,POS,Miami,0
4054,235687,3854.85,Target,Online,Chicago,0
3502,221887,2690.01,Walmart,ATM,Houston,0
6261,553155,3997.19,Ebay,POS,New York,0
7464,274502,713.84,BestBuy,Online,New York,0
2801,155448,1633.33,Ebay,Wire Transfer,New York,0
9018,329493,2910.59,Walmart,Online,Miami,0
8563,362884,889.29,Target,POS,New York,0
3344,785792,267.44,BestBuy,POS,New York,0
2867,103225,2435.3,Walmart,Online,Los Angeles,0
6355,806774,691.72,BestBuy,Wire Transfer,New York,0
1626,317085,4168.94,Target,Wire Transfer,New York,0
1670,419975,670.98,Amazon,ATM,Los Angeles,0
5711,568992,2184.3,Amazon,Online,New York,0
6115,640250,195.75,Ebay,POS,Houston,0
2399,820115,2690.6,Walmart,ATM,New York,0
7000,358068,3240.4,Target,Online,Houston,0
5750,245141,1689.69,Walmart,Wire Transfer,New York,0
6987,500443,4069.29,Amazon,ATM,New York,0
5717,576576,1234.7,Walmart,Online,Miami,0
8971,583149,2169.84,Amazon,Online,New York,1
6600,879505,3647.05,Ebay,Wire Transfer,Los Angeles,0
3225,386461,4142.82,BestBuy,ATM,Chicago,0
5110,669419,1428.22,Walmart,ATM,Miami,0
6323,460597,1618.97,Walmart,Online,Houston,0
8844,679606,3587.99,Ebay,Online,Chicago,0
7693,231228,1361.55,Walmart,Online,Los Angeles,0
8302,290725,550.97,BestBuy,POS,Houston,0
5126,584114,506.89,Amazon,POS,Los Angeles,0
9241,458910,4627.1,Walmart,Online,Chicago,0
5720,609636,659.26,Walmart,Online,Los Angeles,0
4581,686899,3999.28,Amazon,Online,Chicago,0
8529,465179,2235.66,Ebay,Online,Los Angeles,0
7191,477599,282.53,Target,POS,Chicago,0
6553,902819,4093.95,Target,Wire Transfer,Chicago,0
3732,479220,4493.44,BestBuy,Wire Transfer,Los Angeles,0
5486,773785,3897.83,Ebay,ATM,Los Angeles,0
2317,818013,4261.13,Walmart,ATM,New York,0
9453,720243,3365.43,Walmart,POS,Chicago,0
1733,711011,2539.21,Walmart,Wire Transfer,New York,0
6077,596669,679.61,Ebay,Online,Miami,0
5989,855612,2216.17,Amazon,Wire Transfer,Chicago,0
3716,596968,2291.49,Ebay,POS,Miami,0
2756,188469,3931.61,Ebay,POS,Miami,0
5865,663118,498.27,Amazon,ATM,Miami,0
2302,254212,1319.07,BestBuy,POS,Miami,0
3918,171390,159.36,Walmart,Wire Transfer,Miami,0
1622,165798,1638.24,Walmart,POS,Los Angeles,0
6378,107378,2785.29,Walmart,POS,Houston,0
9729,765270,4691.08,Ebay,Online,Los Angeles,0
8345,248273,4674.22,Walmart,Online,Houston,0
2907,480145,434.55,Walmart,Online,Houston,0
5871,770922,2192.14,Amazon,Wire Transfer,Houston,0
9823,275740,3559.65,Walmart,Wire Transfer,Houston,0
7567,693587,3666.79,BestBuy,Wire Transfer,Houston,0
4145,630073,2907.25,Target,Online,Miami,0
7025,779903,861.39,Target,Wire Transfer,Miami,0
5882,161711,163.11,BestBuy,Wire Transfer,Miami,0
5989,785124,3960.0,Walmart,ATM,Los Angeles,0
3604,578812,4639.65,Walmart,ATM,Miami,0
6874,832631,1883.13,Walmart,Online,New York,0
2528,107665,441.95,Target,ATM,Houston,0
4994,532316,772.96,BestBuy,ATM,Miami,1
3150,199576,1248.75,Walmart,Wire Transfer,Chicago,0
3542,236290,2685.1,Target,POS,New York,0
9611,240068,3161.33,Target,Online,New York,0
5335,927652,1411.45,Ebay,Wire Transfer,New York,0
9936,202238,2635.83,BestBuy,Wire Transfer,Houston,0
6366,540566,4537.26,Target,Online,Houston,0
3644,729408,3987.75,Ebay,POS,Los Angeles,0
1522,959105,4200.84,Ebay,Online,Miami,0
2975,401173,1127.9,Ebay,Online,Miami,1
5556,550380,597.97,Target,ATM,New York,0
9049,414459,3385.45,Target,Online,Los Angeles,0
1012,838433,3936.2,Walmart,Online,Miami,0
1835,420934,2382.14,Ebay,Online,Chicago,0
6918,951448,3958.66,BestBuy,Online,Houston,0
2390,946771,439.45,Walmart,POS,Houston,0
3019,725122,756.03,Ebay,Wire Transfer,Miami,0
3408,461377,3494.67,Target,Online,Houston,0
5853,537540,4545.78,Ebay,ATM,Houston,0
9571,292306,1504.8,Walmart,ATM,New York,0
5962,614840,2088.94,Ebay,POS,Chicago,0
9638,663585,2260.24,Amazon,POS,New York,0
1099,597389,2780.6,Amazon,Online,Houston,0
2642,191006,3695.17,BestBuy,Online,Miami,0
3333,545955,1057.19,Ebay,POS,New York,0
9032,974584,4183.13,Amazon,POS,New York,0
6716,967630,4512.63,BestBuy,ATM,New York,0
7285,834302,1363.17,BestBuy,POS,New York,0
6099,979653,4809.38,Ebay,POS,Chicago,0
4703,925003,2326.01,Amazon,ATM,Chicago,0
5329,778215,2683.33,Target,ATM,Los Angeles,0
1478,559867,3097.85,BestBuy,POS,Houston,0
9765,384066,3420.23,Amazon,ATM,New York,0
9362,883387,1793.04,Walmart,ATM,Chicago,0
5880,190144,1756.42,BestBuy,POS,New York,0
8262,604537,2726.6,BestBuy,Online,New York,0
4776,421019,2544.76,Walmart,POS,Chicago,0
3205,985620,3556.94,Amazon,ATM,Chicago,0
8827,839157,3052.93,BestBuy,ATM,Chicago,0
1279,604993,1866.01,BestBuy,POS,Miami,1
5102,722365,1101.22,Ebay,POS,New York,0
2008,149658,321.36,BestBuy,ATM,Houston,0
8436,340652,2011.02,Ebay,POS,Miami,0
1034,818217,1839.46,Target,POS,Houston,0
5287,706721,4619.12,Ebay,Online,Houston,0
7362,384211,1939.7,Ebay,Wire Transfer,Houston,0
3483,974242,1073.73,Target,Wire Transfer,Los Angeles,0
8417,861508,3950.44,Amazon,Wire Transfer,Los Angeles,0
6203,596147,1605.46,Ebay,POS,New York,0
5634,775809,660.21,Ebay,POS,New York,0
5788,107381,1243.19,Amazon,Online,Miami,0
6668,745264,3945.17,Walmart,Wire Transfer,New York,0
3707,880159,962.67,Walmart,Wire Transfer,New York,0
4196,381182,3708.64,Target,POS,Miami,0
4029,707274,2703.62,Walmart,POS,Chicago,0
9257,783861,3683.34,Amazon,Wire Transfer,Chicago,1
7157,545843,4549.05,Ebay,Online,Miami,0
1938,129087,1677.56,BestBuy,Online,Chicago,0
5523,625471,4205.37,BestBuy,Online,New York,0
1024,826959,1773.97,Target,Online,New York,0
6525,515017,3633.75,Walmart,POS,Miami,0
2844,427394,3903.48,Amazon,ATM,Chicago,0
9890,234922,1067.37,BestBuy,Wire Transfer,Houston,0
8014,646226,1392.24,Walmart,ATM,Chicago,0
9405,368478,4747.22,BestBuy,Wire Transfer,Miami,0
2077,173973,4576.37,Amazon,Online,Los Angeles,0
7123,969747,2667.83,Amazon,POS,Houston,0
8651,311849,4484.97,Ebay,Wire Transfer,Houston,0
6024,936739,794.44,Amazon,Online,New York,0
7194,366577,3648.48,Ebay,ATM,Miami,0
8524,524901,630.62,Amazon,POS,New York,0
9790,213633,629.84,Ebay,Wire Transfer,New York,0
2843,743949,2080.88,Target,Wire Transfer,Los Angeles,0
9196,379161,2635.92,BestBuy,Online,Houston,0
9436,326347,3049.69,BestBuy,POS,Los Angeles,0
7269,586007,4054.65,Ebay,ATM,Chicago,0
3212,495134,873.25,Ebay,Online,Miami,0
5846,117586,2065.75,Amazon,Online,Los Angeles,0
7872,346002,1458.15,Walmart,POS,New York,0
4508,718912,902.28,Ebay,Wire Transfer,Houston,0
7902,306776,406.06,Target,ATM,Houston,0
3562,947652,1302.38,Ebay,ATM,Miami,0
7277,913154,4018.43,Walmart,ATM,Chicago,0
9370,886674,2227.88,Amazon,POS,Los Angeles,0
4220,325696,4602.66,Walmart,POS,Los Angeles,0
4341,208494,4500.99,Target,ATM,New York,0
2773,832613,146.17,Walmart,Wire Transfer,New York,0
1119,324276,4315.42,Ebay,POS,Los Angeles,0
2145,476145,3349.35,Target,ATM,New York,0
4774,657267,3908.87,Amazon,POS,Los Angeles,1
8309,725847,946.63,Ebay,Online,Los Angeles,0
1862,530892,2165.21,Target,Online,Los Angeles,0
8675,144564,2365.71,Target,POS,Houston,0
1544,997651,2255.48,Ebay,Wire Transfer,Miami,0
7389,797163,3170.6,BestBuy,ATM,Los Angeles,0
7536,815365,1904.86,Walmart,POS,Chicago,0
5886,804470,885.85,BestBuy,Wire Transfer,Los Angeles,0
5776,551749,274.74,Amazon,POS,Miami,0
6072,196465,4107.0,BestBuy,Wire Transfer,Los Angeles,0
4415,678842,1204.85,BestBuy,Wire Transfer,Miami,0
9754,322049,4251.61,Amazon,Online,Miami,0
1415,322683,3913.53,Ebay,ATM,New York,0
2542,426338,2358.84,Amazon,POS,Chicago,0
7462,585597,1966.55,Target,POS,Houston,0
9782,154126,848.42,Amazon,Online,Chicago,1
2885,358390,2368.83,BestBuy,Online,Miami,0
6393,798264,3944.49,Amazon,ATM,Los Angeles,0
3455,526352,1475.44,Ebay,ATM,Chicago,0
7518,960777,4963.1,BestBuy,ATM,Los Angeles,1
8830,403374,1247.66,Amazon,POS,New York,0
1714,271302,4998.88,BestBuy,POS,New York,0
9572,579109,757.7,BestBuy,Wire Transfer,Houston,0
3411,329680,2306.88,Ebay,Wire Transfer,New York,0
3746,397994,2074.86,Walmart,Online,Los Angeles,0
2453,652591,4937.5,Ebay,Online,Houston,0
8138,887758,2503.74,Target,Wire Transfer,New York,0
4846,519803,2340.69,BestBuy,ATM,Miami,0
9818,378675,1803.79,Target,POS,Chicago,0
3053,632438,1042.15,Ebay,ATM,Chicago,0
9801,655609,1744.89,Walmart,ATM,Houston,0
1664,371891,3175.93,BestBuy,Wire Transfer,Los Angeles,0
8310,175802,3670.26,Ebay,Wire Transfer,Chicago,0
8689,941167,4277.15,Amazon,POS,Miami,0
5224,680306,3775.87,BestBuy,POS,Los Angeles,0
1210,498351,1281.01,Amazon,ATM,New York,0
1008,685719,2300.03,BestBuy,ATM,Houston,0
2555,186872,2924.21,Target,POS,Houston,0
3609,567767,2255.09,Target,ATM,Los Angeles,0
9400,695726,2748.12,Target,ATM,Los Angeles,0
7079,920997,851.27,BestBuy,ATM,Los Angeles,1
8616,607288,1813.82,Ebay,Online,Los Angeles,0
7835,411056,3656.94,Target,ATM,Miami,0
9102,111530,2559.33,Target,POS,Miami,0
3150,802100,1151.18,BestBuy,Online,New York,0
5114,403398,2114.87,Target,Online,Miami,0
8464,573393,4113.6,BestBuy,Wire Transfer,New York,0
8042,786135,1044.49,BestBuy,ATM,Houston,0
5978,144319,3176.49,BestBuy,Online,Miami,0
5043,721046,3925.83,Walmart,ATM,Houston,0
4523,242427,2143.45,Target,Online,Houston,0
8188,887320,40.1,Target,POS,Houston,0
9286,259237,4710.97,Target,POS,Houston,0
7534,159388,1129.38,Target,Wire Transfer,Los Angeles,0
4863,846913,1568.77,Walmart,Wire Transfer,Los Angeles,0
8245,444663,2923.23,Ebay,POS,Miami,0
5091,934353,4036.4,Ebay,Online,Houston,0
4420,197175,4390.54,Walmart,POS,Houston,0
9591,759515,1279.74,BestBuy,ATM,Los Angeles,0
6931,858238,2699.3,Target,POS,Houston,0
5011,839453,349.09,Target,POS,Houston,0
3465,839606,2387.8,Walmart,ATM,New York,0
5363,136805,4338.09,Amazon,POS,Los Angeles,0
9471,381762,658.17,Ebay,POS,Chicago,1
7934,902546,285.93,Ebay,Online,Miami,0
1123,123530,4425.41,Target,POS,Houston,0
8820,386475,3138.55,Target,POS,Houston,0
9382,642168,2290.55,Walmart,POS,Houston,0
6206,680103,240.9,Amazon,ATM,Miami,0
9250,876989,4014.32,Target,POS,Houston,0
2021,435164,670.76,Target,Online,New York,0
2147,295183,81.59,Walmart,Online,Chicago,0
9046,466646,4911.86,Walmart,POS,New York,0
3669,762020,4084.25,Amazon,Online,Los Angeles,1
3527,972564,34.85,BestBuy,POS,Houston,0
3341,935090,1779.69,Ebay,Online,Los Angeles,0
3652,135733,1340.39,Target,Online,New York,0
4695,943249,2285.94,Target,Online,Chicago,0
7881,387175,320.46,Walmart,Online,New York,0
5866,743940,104.59,Target,ATM,Chicago,0
1205,378404,3369.34,Ebay,POS,New York,0
9458,261989,3515.56,Ebay,POS,Miami,0
6987,743009,362.17,Amazon,Wire Transfer,Houston,0
4878,898923,570.66,Ebay,Online,Miami,0
4717,395730,2331.88,Amazon,ATM,Los Angeles,0
6553,114017,991.05,Amazon,POS,New York,0
4383,783393,4898.02,Amazon,ATM,Los Angeles,0
7398,611923,1384.15,Amazon,ATM,Chicago,0
1113,862887,2028.37,Walmart,Wire Transfer,Los Angeles,0
9409,279569,4275.49,BestBuy,POS,Chicago,0
6127,826215,2155.18,Amazon,ATM,New York,0
4303,401117,1675.01,Ebay,Wire Transfer,Miami,0
3484,187520,2616.74,Walmart,Wire Transfer,New York,0
3561,638676,4377.3,BestBuy,Online,New York,0
9830,777928,2888.5,BestBuy,POS,Chicago,0
3644,518223,2526.35,Amazon,POS,Los Angeles,0
9242,329137,370.33,Target,Online,Los Angeles,0
4815,273009,3981.65,Target,ATM,New York,0
6385,161990,4246.97,Target,Wire Transfer,Miami,0
7533,649808,2834.81,BestBuy,Online,Houston,0
5150,167934,3675.56,Amazon,Wire Transfer,Houston,0
7553,865274,2155.71,Target,POS,Houston,0
7168,259462,1049.3,Amazon,Wire Transfer,Houston,1
2843,535064,2156.71,BestBuy,Online,Chicago,0
2728,188583,2729.47,Target,Online,New York,0
8035,219674,1589.3,Target,POS,Los Angeles,0
6328,712012,4019.93,Target,POS,New York,0
8093,444690,2879.58,Amazon,POS,Chicago,0
7539,817681,4194.43,BestBuy,Online,Miami,0
1427,642914,2469.71,Target,POS,Los Angeles,0
2811,338637,2724.59,Target,POS,Los Angeles,0
1827,622367,526.57,BestBuy,ATM,New York,0
1121,321013,4891.12,BestBuy,POS,Los Angeles,0
8784,811494,4886.56,BestBuy,Online,New York,0
4198,671072,1128.23,Amazon,ATM,Miami,0
2180,263612,4307.2,Ebay,ATM,Miami,0
9399,802609,314.72,BestBuy,Online,Chicago,0
7911,516380,1931.37,Ebay,Online,New York,0
9872,141522,3910.71,Target,POS,Chicago,0
6619,303565,2220.58,Ebay,Wire Transfer,Miami,0
8965,949792,1190.01,Target,POS,New York,0
3022,685705,379.15,Ebay,POS,New York,0
5058,850714,3502.96,Ebay,POS,Los Angeles,0
3197,156806,814.94,BestBuy,Online,Los Angeles,0
4485,728041,509.27,Ebay,Wire Transfer,Houston,0
6820,244092,1214.59,Amazon,Online,Los Angeles,0
5152,528680,2813.29,Target,Wire Transfer,Miami,1
5298,849493,2168.18,Ebay,Wire Transfer,Chicago,0
2508,670367,3896.68,Ebay,POS,Los Angeles,0
1923,633701,995.47,Amazon,ATM,Houston,0
7593,627963,4611.22,BestBuy,ATM,New York,0
5431,895432,3945.53,Walmart,ATM,New York,0
4849,446630,775.69,Walmart,POS,Los Angeles,0
4663,865286,2027.7,Amazon,Online,Los Angeles,0
2856,800259,4850.93,BestBuy,Wire Transfer,Miami,0
1912,109920,4648.17,Target,Wire Transfer,Miami,0
9046,258831,3098.43,Walmart,Online,New York,0
4518,565869,3675.94,BestBuy,ATM,New York,0
4963,691123,83.51,Amazon,POS,Chicago,0
8708,833913,4896.48,Ebay,Wire Transfer,Chicago,0
2155,557403,4527.17,Ebay,Wire Transfer,Miami,0
2342,556754,1485.89,Amazon,POS,Los Angeles,0
9703,414932,2512.85,Walmart,ATM,Miami,0
2270,218892,2099.26,Walmart,Wire Transfer,Los Angeles,0
6508,716751,1558.3,Amazon,Online,Miami,0
8246,563901,822.59,Ebay,POS,Miami,0
5916,926412,4828.57,Walmart,ATM,Miami,0
7854,516816,1354.67,Walmart,ATM,New York,0
6646,911155,2340.86,Target,Online,New York,0
6774,836340,3696.88,Walmart,POS,Miami,0
8413,368900,3765.49,Walmart,POS,Houston,0
9896,211649,363.33,Walmart,Wire Transfer,Houston,0
6082,370653,3515.53,Target,ATM,Chicago,0
6137,182503,2542.59,BestBuy,Online,Los Angeles,0
5014,400065,3618.71,Ebay,POS,Houston,0
2650,712861,1854.05,Walmart,POS,New York,0
3687,966328,16.77,Target,Online,New York,0
2691,750152,3512.17,BestBuy,POS,Miami,0
7641,599264,4383.88,Amazon,POS,Chicago,0
4759,473999,4135.29,Ebay,Online,Houston,0
8604,425895,3511.0,Amazon,ATM,Miami,0
3344,133288,3090.48,Walmart,Online,Houston,0
5684,236070,3702.02,Ebay,Wire Transfer,Chicago,0
9448,967783,535.74,Walmart,ATM,Los Angeles,0
8247,992965,4117.84,Ebay,Wire Transfer,Houston,0
5688,791040,3452.06,Walmart,ATM,Los Angeles,0
7679,192653,3815.88,Target,ATM,Houston,0
3060,358825,1628.96,Target,POS,Miami,0
8441,806766,928.14,Amazon,Wire Transfer,Los Angeles,0
1193,612646,4443.43,Walmart,POS,Miami,0
8055,457792,3438.84,Target,ATM,Houston,0
3768,221103,4249.94,Ebay,Online,New York,0
5780,253457,155.03,Target,POS,Chicago,0
7334,469737,4468.37,BestBuy,POS,Los Angeles,0
3289,414999,4751.8,Target,Online,Chicago,0
6366,303682,2776.22,Amazon,Wire Transfer,Los Angeles,0
9185,416239,2823.0,Ebay,ATM,Miami,0
7024,810374,3588.8,Target,Wire Transfer,Los Angeles,1
8168,701503,3434.18,Amazon,ATM,Los Angeles,0
8554,767815,1685.48,BestBuy,Online,Los Angeles,0
3629,472486,1782.96,Ebay,ATM,Los Angeles,0
7310,417421,3610.98,BestBuy,Online,Chicago,0
5556,249842,3827.61,Target,Online,Houston,1
1581,954307,3566.49,Ebay,Wire Transfer,Chicago,0
3013,418061,451.12,Ebay,Online,Los Angeles,0
8141,909769,95.82,Ebay,Online,Chicago,0
3255,968456,3975.85,Walmart,Online,Chicago,0
4767,204840,3136.58,Ebay,Wire Transfer,New York,0
9212,267703,3286.61,Amazon,Wire Transfer,Miami,0
5148,234374,1803.98,Target,Online,Los Angeles,0
9788,865915,1329.72,BestBuy,POS,Chicago,0
9723,735605,3245.17,Target,POS,New York,0
6432,987877,917.36,Walmart,Online,Los Angeles,0
3730,463983,4426.02,Target,Wire Transfer,Houston,0
4408,818449,65.67,Walmart,POS,Chicago,0
6704,316404,4595.15,Amazon,Wire Transfer,Houston,0
2711,605978,2519.46,Walmart,Wire Transfer,Chicago,0
7170,481962,3618.62,BestBuy,POS,Houston,0
4828,187377,1891.11,Walmart,Wire Transfer,Los Angeles,0
7261,801612,1945.24,Amazon,ATM,Miami,0
4033,435741,3052.23,Ebay,Online,Houston,0
4367,216773,3400.4,Amazon,Wire Transfer,Los Angeles,0
6001,837216,3800.45,Target,ATM,New York,0
5459,860109,681.74,Amazon,Online,Los Angeles,0
6297,755796,2640.75,Walmart,POS,New York,1
1256,249095,4229.42,Amazon,Wire Transfer,Chicago,0
8332,733481,4890.78,Target,POS,Los Angeles,0
2094,905280,3358.11,BestBuy,Online,Houston,0
5100,310024,4916.26,Ebay,Wire Transfer,New York,0
7148,139427,4021.7,Ebay,Online,Houston,0
9974,247390,4144.3,Amazon,POS,Los Angeles,0
9639,932049,1124.44,Walmart,POS,Houston,0
7672,653344,1287.59,Ebay,Wire Transfer,Los Angeles,0
7119,484549,1371.74,Ebay,Online,New York,0
8005,230454,1332.97,Target,POS,Chicago,0
5228,602454,3273.96,Target,POS,Los Angeles,0
6511,956831,4444.93,Amazon,Wire Transfer,New York,0
3798,413263,514.52,Amazon,Online,Miami,0
3125,646278,386.87,BestBuy,Online,New York,0
7706,421609,2672.07,Ebay,Online,Miami,0
1236,368254,2186.52,BestBuy,POS,Los Angeles,0
4155,695986,3341.81,Target,POS,Miami,0
9563,730468,4306.54,Walmart,POS,Los Angeles,0
6807,100574,3992.35,BestBuy,POS,New York,0
3414,719172,4758.89,Amazon,ATM,Houston,0
7598,270826,2197.25,Walmart,ATM,Miami,0
4892,887980,1868.7,Walmart,ATM,Los Angeles,0
1292,399026,1271.83,Walmart,POS,Houston,0
1211,972191,1216.66,Target,ATM,Miami,0
1733,576217,4672.39,BestBuy,Online,Houston,0
2385,572912,2210.12,Target,POS,Houston,0
3323,524670,557.65,Walmart,Online,Houston,0
2742,633223,3311.63,Amazon,ATM,New York,0
9225,187717,4713.86,Amazon,Wire Transfer,New York,0
5981,988605,676.22,Ebay,POS,New York,0
2859,946754,732.77,Walmart,ATM,New York,0
1884,308601,4979.54,BestBuy,Online,Houston,0
2491,459520,3591.36,Target,Wire Transfer,Chicago,0
2347,315108,3687.27,Ebay,Wire Transfer,Los Angeles,0
7069,160354,232.69,Ebay,Online,Houston,0
2287,834310,3563.28,Target,ATM,Miami,0
2371,786993,2998.2,BestBuy,Online,Los Angeles,0
2274,578311,1950.0,BestBuy,POS,Los Angeles,0
7634,344089,4481.91,BestBuy,POS,Miami,0
7310,472091,3149.37,Amazon,Online,Houston,0
2392,492391,4297.9,Walmart,Wire Transfer,Miami,0
4895,234044,4844.91,Walmart,POS,Chicago,0
3883,457525,1303.5,Target,Online,Chicago,1
5876,135741,4601.48,Target,Wire Transfer,Miami,0
7663,917596,3469.69,Walmart,POS,Los Angeles,0
1501,174730,2676.12,Walmart,ATM,Houston,0
9488,439898,100.93,Target,POS,Los Angeles,0
6774,622795,4407.82,Target,ATM,Miami,0
4675,250650,4470.15,Ebay,ATM,Miami,0
8419,427424,376.38,Target,ATM,New York,0
7922,350302,356.23,Walmart,Online,Chicago,0
3351,162790,3984.18,Target,ATM,Miami,0
8516,534244,593.42,Walmart,ATM,Houston,0
6383,889413,4655.58,BestBuy,POS,Houston,0
3735,381484,4057.6,Target,POS,Los Angeles,0
5057,559726,241.69,Walmart,POS,Miami,0
1382,238570,1162.33,Target,Wire Transfer,Chicago,0
9697,371347,4142.17,BestBuy,ATM,Chicago,0
1693,765159,1885.52,BestBuy,POS,New York,0
8315,687682,1879.25,Walmart,POS,Los Angeles,0
5665,299233,2181.92,Target,Online,Miami,0
4351,918243,3947.08,Target,POS,New York,0
4257,517373,1049.69,Amazon,ATM,Miami,0
9450,974757,3278.6,Walmart,ATM,New York,0
3437,795697,717.66,Target,POS,Houston,0
7983,895463,4038.55,Amazon,POS,Los Angeles,0
5638,393720,2156.24,Amazon,Online,Los Angeles,0
2027,162327,1268.68,Target,POS,New York,0
1324,414751,4352.18,Walmart,Wire Transfer,Los Angeles,1
2541,996418,2408.02,BestBuy,ATM,Chicago,1
7587,281660,2700.31,Walmart,Online,Los Angeles,0
2866,780810,262.82,Target,Online,Houston,0
7081,977718,3280.64,Amazon,Online,Los Angeles,0
9166,483491,3547.8,Ebay,Online,Chicago,0
6873,152673,2650.05,Walmart,POS,Chicago,0
4743,873977,981.99,Ebay,ATM,Miami,0
9883,196951,709.27,Walmart,Online,Miami,0
5045,176162,1624.37,Amazon,POS,Chicago,0
8906,695853,3099.72,Amazon,ATM,Miami,0
5690,267377,3360.14,Amazon,POS,Los Angeles,0
9392,808346,3856.35,Walmart,Online,Miami,0
3854,529668,2352.25,Amazon,ATM,Miami,0
3103,687421,1748.99,Amazon,Wire Transfer,Miami,0
7949,917048,2887.67,Target,ATM,New York,0
4775,737781,3802.72,Amazon,ATM,New York,0
2666,179639,1555.38,Walmart,Wire Transfer,Miami,0
6062,496027,3504.15,Amazon,Online,Miami,0
